日期,求和项:收盘
2014年4月15日,1369.89
2014年4月16日,1359.3
2014年4月17日,1367.59
2014年4月18日,1377.42
2014年4月21日,1363.85
2014年4月22日,1336.19
2014年4月23日,1326.44
2014年4月24日,1319.51
2014年4月25日,1291.9
2014年4月28日,1257.26
2014年4月29日,1266.54
2014年4月30日,1283.21
2014年5月5日,1302.15
2014年5月6日,1316.86
2014年5月7日,1290.03
2014年5月8日,1279.84
2014年5月9日,1258.58
2014年5月12日,1278.28
2014年5月13日,1276.24
2014年5月14日,1278.66
2014年5月15日,1253.88
2014年5月16日,1226.47
2014年5月19日,1228.37
2014年5月20日,1244.65
2014年5月21日,1257.8
2014年5月22日,1269.51
2014年5月23日,1296
2014年5月26日,1320.76
2014年5月27日,1306.28
2014年5月28日,1338.97
2014年5月29日,1314.21
2014年5月30日,1318.13
2014年6月3日,1319.62
2014年6月4日,1321.72
2014年6月5日,1355.48
2014年6月6日,1350.45
2014年6月9日,1326.67
2014年6月10日,1353.87
2014年6月11日,1367.39
2014年6月12日,1363.74
2014年6月13日,1382.73
2014年6月16日,1395.61
2014年6月17日,1377.43
2014年6月18日,1363.99
2014年6月19日,1320.65
2014年6月20日,1333.98
2014年6月23日,1361.28
2014年6月24日,1369.44
2014年6月25日,1358.71
2014年6月26日,1386.27
2014年6月27日,1388.82
2014年6月30日,1404.71
2014年7月1日,1411.74
2014年7月2日,1419.94
2014年7月3日,1422.6
2014年7月4日,1411.64
2014年7月7日,1393.89
2014年7月8日,1410.72
2014年7月9日,1384.58
2014年7月10日,1363.88
2014年7月11日,1359.34
2014年7月14日,1367.07
2014年7月15日,1341.27
2014年7月16日,1318.62
2014年7月17日,1312.81
2014年7月18日,1305.92
2014年7月21日,1306.96
2014年7月22日,1329.35
2014年7月23日,1293.09
2014年7月24日,1271.88
2014年7月25日,1285.77
2014年7月28日,1314.53
2014年7月29日,1331.76
2014年7月30日,1342.74
2014年7月31日,1344.54
2014年8月1日,1325.94
2014年8月4日,1329.82
2014年8月5日,1360.69
2014年8月6日,1365.74
2014年8月7日,1362.03
2014年8月8日,1377.44
2014年8月11日,1397.78
2014年8月12日,1396.44
2014年8月13日,1384.31
2014年8月14日,1380.3
2014年8月15日,1392.45
2014年8月18日,1428.74
2014年8月19日,1436.4
2014年8月20日,1427.4
2014年8月21日,1447.88
2014年8月22日,1461.72
2014年8月25日,1443.81
2014年8月26日,1411.15
2014年8月27日,1420.54
2014年8月28日,1403.8
2014年8月29日,1424.47
2014年9月1日,1452.84
2014年9月2日,1465.03
2014年9月3日,1477.67
2014年9月4日,1495.51
2014年9月5日,1489.84
2014年9月9日,1494.02
2014年9月10日,1504.91
2014年9月11日,1513.01
2014年9月12日,1524.12
2014年9月15日,1526.13
2014年9月16日,1473.13
2014年9月17日,1479.12
2014年9月18日,1490.79
2014年9月19日,1499.12
2014年9月22日,1483.35
2014年9月23日,1500.99
2014年9月24日,1517.42
2014年9月25日,1508.42
2014年9月26日,1511.36
2014年9月29日,1526.17
2014年9月30日,1540.87
2014年10月8日,1557.57
2014年10月9日,1561.17
2014年10月10日,1554.22
2014年10月13日,1548.33
2014年10月14日,1539.12
2014年10月15日,1545.62
2014年10月16日,1526.56
2014年10月17日,1511.05
2014年10月20日,1532.38
2014年10月21日,1517.48
2014年10月22日,1504.55
2014年10月23日,1477.84
2014年10月24日,1477.59
2014年10月27日,1492.01
2014年10月28日,1522.05
2014年10月29日,1530.08
2014年10月30日,1525.77
2014年10月31日,1513.27
2014年11月3日,1529.89
2014年11月4日,1516.4
2014年11月5日,1512.49
2014年11月6日,1532.52
2014年11月7日,1522.62
2014年11月10日,1514.82
2014年11月11日,1461.51
2014年11月12日,1475.75
2014年11月13日,1442.86
2014年11月14日,1441.21
2014年11月17日,1471.68
2014年11月18日,1481.86
2014年11月19日,1505.55
2014年11月20日,1494.59
2014年11月21日,1504.83
2014年11月24日,1507.81
2014年11月25日,1541.92
2014年11月26日,1554.22
2014年11月27日,1563.41
2014年11月28日,1570.85
2014年12月1日,1552.31
2014年12月2日,1565.42
2014年12月3日,1604.45
2014年12月4日,1621.85
2014年12月5日,1581.91
2014年12月8日,1567.16
2014年12月9日,1504.62
2014年12月10日,1572.68
2014年12月11日,1587.66
2014年12月12日,1623.57
2014年12月15日,1657.5
2014年12月16日,1649.58
2014年12月17日,1644.21
