日期,求和项:收盘
2013年12月6日,8526.68
2013年12月9日,8519.67
2013年12月10日,8554.17
2013年12月11日,8409.8
2013年12月12日,8400.65
2013年12月13日,8429.82
2013年12月16日,8272.67
2013年12月17日,8213.43
2013年12月18日,8236.95
2013年12月19日,8147.7
2013年12月20日,7966.72
2013年12月23日,7989.51
2013年12月24日,8027.43
2013年12月25日,8096.37
2013年12月26日,7897.32
2013年12月27日,8048.85
2013年12月30日,7999.3
2013年12月31日,8121.79
2014年1月2日,8114.39
2014年1月3日,8028.33
2014年1月6日,7818.46
2014年1月7日,7806.31
2014年1月8日,7802.14
2014年1月9日,7746.74
2014年1月10日,7648.04
2014年1月13日,7572.56
2014年1月14日,7665.77
2014年1月15日,7668.8
2014年1月16日,7667.22
2014年1月17日,7544.56
2014年1月20日,7524.33
2014年1月21日,7593.43
2014年1月22日,7820.45
2014年1月23日,7788.47
2014年1月24日,7855.14
2014年1月27日,7752.54
2014年1月28日,7740.75
2014年1月29日,7707.59
2014年1月30日,7572.63
2014年2月7日,7616.57
2014年2月10日,7812.16
2014年2月11日,7838.12
2014年2月12日,7902.08
2014年2月13日,7857.11
2014年2月14日,7883.75
2014年2月17日,7943.96
2014年2月18日,7832.47
2014年2月19日,7953.94
2014年2月20日,7842.12
2014年2月21日,7750.56
2014年2月24日,7542.53
2014年2月25日,7303.94
2014年2月26日,7319.61
2014年2月27日,7188.74
2014年2月28日,7365.93
2014年3月3日,7391.91
2014年3月4日,7347.11
2014年3月5日,7298.13
2014年3月6日,7352.03
2014年3月7日,7328.48
2014年3月10日,7118.44
2014年3月11日,7212.57
2014年3月12日,7217.02
2014年3月13日,7319.29
2014年3月14日,7239.06
2014年3月17日,7340.62
2014年3月18日,7273.95
2014年3月19日,7150.12
2014年3月20日,6998.19
2014年3月21日,7241.57
2014年3月24日,7273.76
2014年3月25日,7252.35
2014年3月26日,7244.19
2014年3月27日,7173.02
2014年3月28日,7165.57
2014年3月31日,7189.58
2014年4月1日,7281.11
2014年4月2日,7333.59
2014年4月3日,7298
2014年4月4日,7367.8
2014年4月8日,7508.66
2014年4月9日,7511.25
2014年4月10日,7563.2
2014年4月11日,7586.82
2014年4月14日,7583.28
2014年4月15日,7449.7
2014年4月16日,7468.46
2014年4月17日,7451.04
2014年4月18日,7455.74
2014年4月21日,7353.6
2014年4月22日,7391.22
2014年4月23日,7434.73
2014年4月24日,7419.44
2014年4月25日,7323.65
2014年4月28日,7240.46
2014年4月29日,7339.86
2014年4月30日,7312.86
2014年5月5日,7309.56
2014年5月6日,7311.89
2014年5月7日,7234.69
2014年5月8日,7169.98
2014年5月9日,7162.44
2014年5月12日,7318.14
2014年5月13日,7310.31
2014年5月14日,7325.52
2014年5月15日,7213.77
2014年5月16日,7242.17
2014年5月19日,7151.49
2014年5月20日,7151.18
2014年5月21日,7204.65
2014年5月22日,7183.68
2014年5月23日,7240.92
2014年5月26日,7275.11
2014年5月27日,7260.12
2014年5月28日,7380.69
2014年5月29日,7341.56
2014年5月30日,7364.83
2014年6月3日,7321.52
2014年6月4日,7223.13
2014年6月5日,7303.64
2014年6月6日,7235.39
2014年6月9日,7227.24
2014年6月10日,7341.66
2014年6月11日,7340.69
2014年6月12日,7299.81
2014年6月13日,7401.35
2014年6月16日,7416.99
2014年6月17日,7331.37
2014年6月18日,7297.4
2014年6月19日,7180.32
2014年6月20日,7195.69
2014年6月23日,7192.87
2014年6月24日,7240.85
2014年6月25日,7217.65
2014年6月26日,7291.88
2014年6月27日,7312.62
2014年6月30日,7343.27
2014年7月1日,7297.49
2014年7月2日,7310.38
2014年7月3日,7335.54
2014年7月4日,7333.91
2014年7月7日,7321.52
2014年7月8日,7358.33
2014年7月9日,7192.71
2014年7月10日,7159.63
2014年7月11日,7206.97
2014年7月14日,7278.86
2014年7月15日,7304.41
2014年7月16日,7261.91
2014年7月17日,7194.74
2014年7月18日,7259.45
2014年7月21日,7274.51
2014年7月22日,7372.65
2014年7月23日,7375.31
2014年7月24日,7503.4
2014年7月25日,7578.12
2014年7月28日,7808.66
2014年7月29日,7867.04
2014年7月30日,7853.23
2014年7月31日,7956.91
2014年8月1日,7880.98
2014年8月4日,8006.91
2014年8月5日,8007.76
2014年8月6日,7995.5
2014年8月7日,7872.95
2014年8月8日,7885.33
2014年8月11日,8009.73
2014年8月12日,7966.89
2014年8月13日,7980.49
2014年8月14日,7893.9
2014年8月15日,7982.07
2014年8月18日,8045.86
2014年8月19日,8043.25
2014年8月20日,8023.07
2014年8月21日,8010.71
2014年8月22日,8059.4
2014年8月25日,7934.81
2014年8月26日,7813.98
2014年8月27日,7841.07
2014年8月28日,7743.54
2014年8月29日,7841.7
2014年9月1日,7941.16
2014年9月2日,8043.31
2014年9月3日,8115.87
2014年9月4日,8176.57
2014年9月5日,8214.53
2014年9月9日,8201.51
2014年9月10日,8158.6
2014年9月11日,8117.92
2014年9月12日,8146.99
2014年9月15日,8112.65
2014年9月16日,7921.07
2014年9月17日,7981.82
2014年9月18日,8004.57
2014年9月19日,8047.25
2014年9月22日,7895.87
2014年9月23日,7965.89
2014年9月24日,8100.22
2014年9月25日,8076.51
2014年9月26日,8072.88
2014年9月29日,8082.85
2014年9月30日,8080.35
2014年10月8日,8183.65
2014年10月9日,8204.01
2014年10月10日,8211.54
2014年10月13日,8164.07
2014年10月14日,8139.96
2014年10月15日,8198.12
2014年10月16日,8110.69
2014年10月17日,8151.52
2014年10月20日,8204.2
2014年10月21日,8106.92
2014年10月22日,8063.2
2014年10月23日,7969.16
2014年10月24日,7921.13
2014年10月27日,7829.33
2014年10月28日,7988.34
2014年10月29日,8090.68
2014年10月30日,8090.55
2014年10月31日,8225.61
2014年11月3日,8240.15
2014年11月4日,8206.79
2014年11月5日,8198.57
2014年11月6日,8211.96
2014年11月7日,8234.87
2014年11月10日,8410.22
2014年11月11日,8312.89
2014年11月12日,8410.29
2014年11月13日,8305.08
