日期,求和项:收盘
2014年3月10日,1408.87
2014年3月11日,1412.73
2014年3月12日,1418.7
2014年3月13日,1437.39
2014年3月14日,1426.39
2014年3月17日,1434.16
2014年3月18日,1427.63
2014年3月19日,1418.71
2014年3月20日,1406.91
2014年3月21日,1464.08
2014年3月24日,1477.53
2014年3月25日,1470.12
2014年3月26日,1467.08
2014年3月27日,1464.53
2014年3月28日,1472.05
2014年3月31日,1465.78
2014年4月1日,1473.14
2014年4月2日,1491.3
2014年4月3日,1477.49
2014年4月4日,1490.33
2014年4月8日,1534.75
2014年4月9日,1530.88
2014年4月10日,1570.4
2014年4月11日,1565.31
2014年4月14日,1557.7
2014年4月15日,1523.22
2014年4月16日,1527.05
2014年4月17日,1520.56
2014年4月18日,1521.28
2014年4月21日,1493.76
2014年4月22日,1509.55
2014年4月23日,1507.04
2014年4月24日,1510.28
2014年4月25日,1501.05
2014年4月28日,1483.78
2014年4月29日,1496.01
2014年4月30日,1494.81
2014年5月5日,1487.53
2014年5月6日,1485.25
2014年5月7日,1476.18
2014年5月8日,1478.72
2014年5月9日,1480.74
2014年5月12日,1508.39
2014年5月13日,1503.52
2014年5月14日,1500.83
2014年5月15日,1488.77
2014年5月16日,1487.74
2014年5月19日,1459.21
2014年5月20日,1460.82
2014年5月21日,1474.14
2014年5月22日,1471.55
2014年5月23日,1484.37
2014年5月26日,1486.05
2014年5月27日,1479.73
2014年5月28日,1491.76
2014年5月29日,1484.31
2014年5月30日,1482.1
2014年6月3日,1477.52
2014年6月4日,1466.39
2014年6月5日,1484.24
2014年6月6日,1472.27
2014年6月9日,1475.35
2014年6月10日,1493.53
2014年6月11日,1488.76
2014年6月12日,1483.86
2014年6月13日,1502.96
2014年6月16日,1518.71
2014年6月17日,1501.94
2014年6月18日,1495.43
2014年6月19日,1478.04
2014年6月20日,1484.48
2014年6月23日,1475.76
2014年6月24日,1480.13
2014年6月25日,1469.95
2014年6月26日,1478.01
2014年6月27日,1473.76
2014年6月30日,1482.4
2014年7月1日,1481.66
2014年7月2日,1484.84
2014年7月3日,1489.55
2014年7月4日,1492.46
2014年7月7日,1492.84
2014年7月8日,1491.96
2014年7月9日,1475.14
2014年7月10日,1471.17
2014年7月11日,1468.54
2014年7月14日,1482.78
2014年7月15日,1484.66
2014年7月16日,1483.18
2014年7月17日,1473.67
2014年7月18日,1478.76
2014年7月21日,1479.84
2014年7月22日,1495.93
2014年7月23日,1506.75
2014年7月24日,1541.9
2014年7月25日,1557.01
2014年7月28日,1609.48
2014年7月29日,1611.85
2014年7月30日,1601.38
2014年7月31日,1621.85
2014年8月1日,1607.97
2014年8月4日,1644.63
2014年8月5日,1632.41
2014年8月6日,1619.01
2014年8月7日,1593.42
2014年8月8日,1595.66
2014年8月11日,1619.25
2014年8月12日,1607.91
2014年8月13日,1610.14
2014年8月14日,1596.84
2014年8月15日,1612
2014年8月18日,1613.13
2014年8月19日,1609.09
2014年8月20日,1600.34
2014年8月21日,1587.03
2014年8月22日,1594.18
2014年8月25日,1577.42
2014年8月26日,1573.39
2014年8月27日,1572.79
2014年8月28日,1563.89
2014年8月29日,1581.28
2014年9月1日,1586.02
2014年9月2日,1607.5
2014年9月3日,1624.03
2014年9月4日,1637.29
2014年9月5日,1656.24
2014年9月9日,1645.11
2014年9月10日,1629.99
2014年9月11日,1622.82
2014年9月12日,1630.2
2014年9月15日,1624.19
2014年9月16日,1601.01
2014年9月17日,1605.55
2014年9月18日,1609.87
2014年9月19日,1619.58
2014年9月22日,1583.89
2014年9月23日,1595.64
2014年9月24日,1625.73
2014年9月25日,1618.52
2014年9月26日,1616.09
2014年9月29日,1621.82
2014年9月30日,1619.7
2014年10月8日,1633.57
2014年10月9日,1634.04
2014年10月10日,1621.71
2014年10月13日,1605.99
2014年10月14日,1600.3
2014年10月15日,1612.77
2014年10月16日,1608.73
2014年10月17日,1608.52
2014年10月20日,1612.4
2014年10月21日,1600.84
2014年10月22日,1597.13
2014年10月23日,1586.56
2014年10月24日,1583.42
2014年10月27日,1559.91
2014年10月28日,1585.74
2014年10月29日,1608.4
2014年10月30日,1619.1
2014年10月31日,1657.29
2014年11月3日,1651.05
2014年11月4日,1645.62
2014年11月5日,1637.63
2014年11月6日,1635.96
2014年11月7日,1640.32
2014年11月10日,1689.02
2014年11月11日,1710.88
2014年11月12日,1731.02
2014年11月13日,1726.34
